Date,Text,SA
20-12-2020,Netural,0
21-12-2020,ICICI Bank Canada Visa  Debit Card launched Indian shares hammered as UK shuts after new COVID    strain Indian shares flat as L T  Reliance offset losses in banks Indian shares set to snap six sessions of gains as banks decline  i doubt exchanges  bse  nse  will go the way of oil to enable  ve stock price,0.7804
22-12-2020,Indian shares settle    higher on IT stocks boost Indian shares adrfit in volatile session  Reliance top drag Indian shares extend losses on worries over new virus strain,0.4939
23-12-2020,Indian shares end higher as IT stocks extend rally Indian shares rise as IT stocks rally Indian shares flat  IT gains offset worries over new virus strain Aaj ka Gyan ,0.6908
24-12-2020,Indian shares end higher as Reliance  financials surge India s Sensex Clocks Longest Stretch of Weekly Gains Since      Indian shares jump on Reliance  financials boost Indian shares rise on Reliance  financials boost Top India Stock Fund Shuns  Trash  Value Rally Ahead of Vaccine hi folks   how to see the old format screen for a stock price status where u show bse and nse quotes side by side  i dont like this new format ,0.9259
25-12-2020,This company is listed on NSE  amp  BSE     Its total Market Capitalization is      Million   against the demand of     Million     Stock Price is  o CENTS ,-0.128
26-12-2020,Netural,0
27-12-2020,Netural,0
28-12-2020,Indian shares end at all time highs on financials boost Indian shares hit record high on Reliance  HDFC Bank boost Indian shares at record high on boost from Reliance  banking stocks,0.9136
29-12-2020,Indian shares end at all time high on financials boost Indian shares extend rally as beaten down banking stocks gain Indian shares hit record high as lenders jump,0.8625
30-12-2020,Indian shares close at record high for third day Indian shares pause after record run as financials slip on profit taking Indian shares pause after record run Aaj ka gyan   Effect of Pandemic on DaburIndia Stock Price ,0.8176
31-12-2020,Indian shares weather tough      with solid gains Indian shares set for best year since       Nifty up     Indian shares flat as IT weighs  Nifty set for     gain in      Buy each of just Rs       as given everyday  If stock price is more than Rs        ignore it  U will soon know when to buy it   We are starting journey from Rs   K to Rs    Crore    Join me if U want to know more    Markets  BSE  NSE   JOYSofCOMPOUNDING  MAGICOFEQUITY  INVESTING https   t co kQxyYkxqNF,0.963
01-01-2021,Indian shares kick off      with record closing highs Indian shares start      on all time high  IT rises Indian shares kick off      with gains  IT stocks rise The stock price produced breakout Pennant triangle   Higher side above     may extend up move further    ,0.8271
02-01-2021,Netural,0
03-01-2021,Netural,0
04-01-2021,Indian shares close at record highs as country approves COVID    vaccines Indian shares hit all time high as country approves COVID    vaccines Indian shares hit record high as country approves COVID    vaccines Bharat Forge Ltd  stock price down      per cent as Sensex climbs,0.9136
05-01-2021,Indian shares close at record high on HDFC boost Indian shares retreat from record highs  Reliance top drag on Nifty Indian shares retreat from record highs  financial stocks  Reliance fall what is the reason of showing the stock price from BSE in holding portfolio in kite app  Due to lower liquidity most of the time the holding value is lower than the that of NSE  Bharat immunological stock price goes up ,0.8885
06-01-2021,India s Sensex Index Snaps Longest Run of Gains Since October Indian shares end lower for first time in new year  Reliance drags Indian shares end lower for fist time in new year  Reliance drags Indian shares flat in choppy trading  Reliance  consumer staples stocks weigh Indian shares hit record highs as govt set to roll out vaccines NSE stock price almost doubles in off market transactions  amp  BSE stock still down nearly     from all time high hit in       ,0.5267
07-01-2021,Indian shares inch lower as losses in IT services stocks weigh Indian shares rise on boost from HDFC  financials Indian shares rise as Reliance  financials gain,0.7783
08-01-2021,IT stocks lift Indian shares to record closing highs ahead of TCS results Indian IT stocks drive Nifty index to record high ahead of TCS results Indian shares open higher  TCS set to kick off earnings season,0.7269
09-01-2021,Titan stock price zoomed past levels we discussed  srf stock price up from      to                Achieved the first   levels we talked about  in just   trading session  ,0
10-01-2021,India retail king Biyani sees quick OK of Future s      bln deal despite Amazon dispute,0.568
11-01-2021,Nathan s Famous Expands Through Third Party Delivery to Canada Indian shares close at record highs as IT stocks rally Indian shares hit record high as TCS earnings lift IT stocks Indian shares edge higher as TCS earnings boosts IT stocks,0.875
12-01-2021,Indian shares close at record high on Reliance  HDFC boost Banks weigh on Indian shares after RBI warns of bad loan spike Indian shares edge lower as central bank report weighs on banks Tata Motors will focus on launching affordable EVs  After the announcement was made  the automobile manufacturer s stock price jumped      to Rs        on the BSE RBI FSR report confirms stock price   will govt act now at least ,0.296
13-01-2021,Indian shares end flat  Infosys gains ahead of results Indian shares hit record high as banks  Airtel gain Indian shares hit record high on Airtel boost,0.9201
14-01-2021,Indian shares end higher  investors await U S  stimulus details Indian shares slip as IT stocks drag after Infosys  Wipro results Indian shares edge lower as Infosys gives up gains after results crops sales should be through regulated Mandis like stock market   e g everyone see one stock price at given time and only traded via BSE NSE not in different states   and that is the ,0.7783
15-01-2021,Indian shares end lower  Airtel jumps on MSCI review Indian shares trim weekly gains as HDFC Bank falls  Airtel jumps on MSCI review Indian shares edge lower as Infosys  HDFC Bank weigh  Airtel jumps,0.5574
16-01-2021,HDFC BANK Q  RESULT   HDFC BANK STOCK PRICE   HDFC BANK SHARE PRICE ,0.296
17-01-2021,Netural,0
18-01-2021,Indian shares hit over   wk low as shadow lenders drop on fears of tighter rules L T Technology Services Rated as Global Pure Play ER D Services Leader by Zinnov Indian shares fall as shadow lenders slide on fears of tighter rules Indian shares edge lower as IT stocks weigh  HDFC gains on upbeat earnings,0.4824
19-01-2021,Indian shares end over    higher  markets eye Yellen speech Indian shares rise over    on boost from Reliance  HDFC Indian shares rise  Maruti gains after raising car prices,0.8658
20-01-2021,Indian shares end higher on IT  Reliance boost Indian shares edge up along with Asian peers after Yellen boost Indian shares edge up on positive global markets after Yellen boost Research done on one  fundamentally strong business whose stock price is  below           Stock name   Retweet   Like  ,0.9686
21-01-2021,Indian shares end lower on profit taking after benchmark Sensex scales        India s benchmark Sensex scales        on recovery hopes  foreign inflows Sensex Tops        First Time on Foreign Flows  Recovery Hopes India s Sensex scales         Reliance gains on nod for Future deal How to register complaint against promoter of such high manipulation of stock price    Sensex at all time high at          BSE stock price still down      from all time high of      since listing while BSE Sensex rose     since Feb       listing day,0.8689
22-01-2021,Indian shares end lower as banks  metals drag  Reliance results in focus EM Review  Biden Inauguration Helped Push Stocks to Fresh Highs Indian shares flat  Reliance in focus ahead of results Indian shares inch lower  all eyes on Reliance ahead of results Sir here you go  simple analysis of BSE top     Revenue growth is slower than expense growth but ,0.5859
23-01-2021,Netural,0
24-01-2021,Netural,0
25-01-2021,Amazon tries to block Future s retail asset sale  seeks CEO s detention filing Indian shares end lower as Reliance drags  investors book profits Indian shares inch higher as rebound in banks offset Reliance slide Indian shares rise as banking stocks shine,0.5267
26-01-2021,Netural,0
27-01-2021,Indian shares end at near   mth low as banks  Reliance decline Reliance pulls Indian shares lower as Amazon tries to block Future deal Indian shares slip as Reliance falls after Amazon tries to block Future deal,-0.2732
28-01-2021,Indian shares close at over   mth low as IT  consumer stocks weigh Indian shares fall for fifth straight day ahead of budget next week Indian shares slump to over one month low as banks slide ap please yah bataye ki agar mani BSE or NSE me investment ki long time ky liye top    or top    Campani abhi kuch or hai or age kuch or ho jayge to mere investment ka kya hoga   Or Campani ko top    ya top    se hatani par uski stock pri,0.8689
29-01-2021,Indian shares end lower as pharma  IT stocks weigh ahead of federal budget L T Technology Services Wins      BIG Innovation Awards  USA Indian shares rise as investors pin hopes on Federal budget Indian shares bounce after five sessions of losses  investors eye Federal budget,0.948
30-01-2021,Invest in quality value stocks it can reward u dividend yield   stock price surge   CAGR,0.7269
31-01-2021,Netural,0
01-02-2021,India s  get well soon  budget boosts healthcare spending       opens up insurance India shares surge as budget focuses on growth  bond yields rise India shares surge as budget focuses on growth  bond yields rise India s  get well soon  budget boosts healthcare spending       opens up insurance India bond yields surge on additional borrowing  shares rise post budget Indian shares surge on budget boost  Asian FX subdued on yuan losses India doubles healthcare spending  opens up insurance in  get well soon  budget Indian shares surge  bond yields rise as budget targets growth India unveils budget in wake of COVID slump  proposes doubling healthcare spending Indian shares up  bond yields slip ahead of federal budget Indian shares rise ahead of federal budget,0.9801
